config,param,tau,res,l_scale,d_scale,n_scale,mean_range,stall_prop,mean_ratio,max_ratio,cut_average,cut_max,time_average,total_time
4,2,4,2,0.1,0.1,0.3,,0.5,99.47006194081212,99.93977976600138,11562.4,11617.0,63.58861122131348,0.969480037689209
4,2,4,2,0.1,0.3,0.1,,0.3,99.47006194081212,99.71610461114936,11562.4,11591.0,63.78799018859864,0.9755735397338868
4,2,8,2,0.2,0.1,0.2,,0.5,99.47006194081212,99.84514796971784,11562.4,11606.0,59.028656005859375,0.9136288166046144
3,2,1,2,0.1,0.3,0.1,4.0,,99.469201651755,99.82794218857536,11562.3,11604.0,67.91892738342285,0.9791033267974854
3,2,1,1,0.1,0.2,0.1,8.0,,99.469201651755,99.89676531314522,11562.3,11612.0,61.91088981628418,0.91375732421875
3,2,4,1,0.1,0.2,0.1,4.0,,99.469201651755,99.54404679972473,11562.3,11571.0,62.76181411743164,0.9217617511749268
3,2,8,1,0.2,0.1,0.1,4.0,,99.46834136269788,99.6214728148658,11562.2,11580.0,62.78202934265137,0.9376499652862548
3,2,4,2,0.2,0.2,0.1,4.0,,99.46748107364074,99.82794218857536,11562.1,11604.0,59.18665885925293,0.8883273601531982
3,2,1,2,0.1,0.3,0.3,4.0,,99.46748107364074,99.7849277357192,11562.1,11599.0,60.91504325866699,0.9064552783966064
4,2,4,1,0.1,0.1,0.3,,0.7,99.46662078458364,99.8365450791466,11562.0,11605.0,66.01828880310059,0.9773759841918944
4,2,1,2,0.3,0.2,0.1,,0.5,99.4657604955265,99.85375086028904,11561.9,11607.0,58.01438102722168,0.9019436836242676
4,2,4,2,0.3,0.3,0.2,,0.5,99.4657604955265,99.7849277357192,11561.9,11599.0,66.6006015777588,1.0088870525360107
4,2,1,2,0.1,0.1,0.2,,0.5,99.46490020646938,99.6214728148658,11561.8,11580.0,56.4389762878418,0.8898313045501709
3,2,4,1,0.3,0.3,0.3,4.0,,99.46490020646938,99.65588437715073,11561.8,11584.0,62.39148788452148,0.9269657135009766
4,2,4,2,0.1,0.1,0.1,,0.3,99.46490020646938,99.63007570543702,11561.8,11581.0,62.93344879150391,0.9619801044464112
3,2,8,2,0.1,0.1,0.3,4.0,,99.46490020646938,99.87095664143152,11561.8,11609.0,60.52213821411133,0.928919792175293
4,2,4,2,0.2,0.3,0.2,,0.3,99.46490020646938,99.89676531314522,11561.8,11612.0,60.160061264038085,0.9259438514709472
4,2,2,2,0.2,0.1,0.2,,0.3,99.46490020646938,99.85375086028904,11561.8,11607.0,59.72384605407715,0.9211969375610352
4,2,8,1,0.1,0.2,0.2,,0.7,99.46403991741224,99.65588437715073,11561.7,11584.0,61.65133094787598,0.9652202129364014
4,2,2,2,0.2,0.3,0.1,,0.3,99.46403991741224,99.96558843771508,11561.7,11620.0,61.17611579895019,0.9400238990783693
4,2,1,2,0.1,0.2,0.1,,0.5,99.46403991741224,99.81933929800412,11561.7,11603.0,60.4297119140625,0.9373798370361328
4,2,1,2,0.2,0.3,0.2,,0.3,99.46317962835512,99.8365450791466,11561.6,11605.0,67.74402503967285,1.0119974613189695
3,2,4,2,0.1,0.1,0.1,4.0,,99.46317962835512,99.69029593943566,11561.6,11588.0,72.0491325378418,1.0209264755249023
3,2,1,1,0.2,0.1,0.1,4.0,,99.46317962835512,99.63007570543702,11561.6,11581.0,61.02515830993652,0.9153876304626464
4,2,1,1,0.1,0.2,0.3,,0.7,99.462319339298,99.70750172057812,11561.5,11590.0,62.073599624633786,0.935781955718994
3,2,1,2,0.2,0.2,0.3,4.0,,99.462319339298,99.68169304886442,11561.5,11587.0,60.87726364135742,0.8994035720825195
3,2,8,1,0.2,0.1,0.3,8.0,,99.46145905024088,99.68169304886442,11561.4,11587.0,62.89624977111816,0.923271894454956
4,2,8,1,0.2,0.2,0.2,,0.7,99.45973847212665,99.8107364074329,11561.2,11602.0,58.70180206298828,0.9249858856201172
3,2,4,1,0.2,0.1,0.1,4.0,,99.45973847212665,99.71610461114936,11561.2,11591.0,70.9613250732422,1.026900053024292
3,2,1,1,0.2,0.3,0.3,4.0,,99.45973847212665,99.68169304886442,11561.2,11587.0,64.68288078308106,0.943108320236206
3,2,8,1,0.1,0.1,0.3,8.0,,99.45887818306952,99.70750172057812,11561.1,11590.0,69.47168312072753,1.0003621578216553
4,2,2,2,0.1,0.1,0.2,,0.5,99.4580178940124,99.89676531314522,11561.0,11612.0,70.56657333374024,1.0319373607635498
4,2,1,1,0.1,0.1,0.2,,0.7,99.4580178940124,99.61286992429456,11561.0,11579.0,67.28360290527344,0.9978609085083008
4,2,4,2,0.1,0.2,0.3,,0.5,99.45715760495528,99.75051617343428,11560.9,11595.0,65.18783645629883,0.9765284061431884
4,2,1,1,0.1,0.2,0.2,,0.7,99.45715760495528,99.57845836200964,11560.9,11575.0,59.40241889953613,0.9112863540649414
3,2,1,1,0.1,0.2,0.2,8.0,,99.45715760495528,99.7591190640055,11560.9,11596.0,59.07002601623535,0.8864402770996094
4,2,2,2,0.3,0.1,0.2,,0.5,99.45715760495528,99.8365450791466,11560.9,11605.0,62.1484676361084,0.9405221939086914
3,2,8,1,0.3,0.3,0.2,4.0,,99.45715760495528,99.7333103922918,11560.9,11593.0,60.60079689025879,0.9395718574523926
3,2,1,2,0.2,0.1,0.1,4.0,,99.45715760495528,99.69889883000688,11560.9,11589.0,64.09623336791992,0.9526965618133544
4,2,8,1,0.1,0.2,0.3,,0.7,99.45629731589814,99.8365450791466,11560.8,11605.0,64.77555198669434,1.0359418392181396
4,2,4,2,0.3,0.1,0.3,,0.5,99.45629731589814,99.75051617343428,11560.8,11595.0,69.97613792419433,1.0755035877227783
4,2,1,4,0.1,0.1,0.1,,0.3,99.45629731589814,99.6730901582932,11560.8,11586.0,51.10042533874512,0.8316445350646973
3,2,4,1,0.2,0.1,0.3,8.0,,99.45543702684104,99.69029593943566,11560.7,11588.0,65.17192764282227,0.9530389308929444
3,2,2,1,0.2,0.3,0.2,8.0,,99.45543702684104,99.75051617343428,11560.7,11595.0,62.98018913269043,0.9268505573272704
3,2,1,1,0.1,0.1,0.3,8.0,,99.4545767377839,99.63007570543702,11560.6,11581.0,59.548540878295896,0.8984293937683105
4,2,2,2,0.2,0.2,0.2,,0.5,99.45371644872677,99.70750172057812,11560.5,11590.0,61.97757110595703,0.9523046016693116
3,2,4,1,0.3,0.1,0.2,4.0,,99.45371644872677,99.72470750172056,11560.5,11592.0,61.14801559448242,0.9169683456420898
4,2,8,2,0.3,0.3,0.1,,0.5,99.45371644872677,99.88816242257398,11560.5,11611.0,62.681382751464845,0.9497063159942628
3,2,1,1,0.2,0.2,0.1,8.0,,99.45285615966964,99.76772195457674,11560.4,11597.0,77.30055313110351,1.0826020240783691
3,2,2,2,0.1,0.1,0.1,4.0,,99.45285615966964,99.63867859600826,11560.4,11582.0,66.10267601013183,0.95524263381958
3,2,1,2,0.3,0.3,0.1,4.0,,99.45199587061252,99.7333103922918,11560.3,11593.0,75.04207305908203,1.0509974956512451
4,2,2,1,0.2,0.1,0.3,,0.7,99.45199587061252,99.65588437715073,11560.3,11584.0,61.85190773010254,0.9455199241638184
3,2,2,1,0.2,0.2,0.2,4.0,,99.45199587061252,99.76772195457674,11560.3,11597.0,64.69814033508301,0.9509801864624025
4,2,8,2,0.1,0.3,0.2,,0.3,99.45199587061252,99.69889883000688,11560.3,11589.0,60.724797058105466,0.9359922409057616
4,2,2,2,0.3,0.1,0.2,,0.3,99.4511355815554,99.80213351686166,11560.2,11601.0,61.95502052307129,0.9440789222717284
3,2,2,1,0.1,0.1,0.1,8.0,,99.4511355815554,99.57845836200964,11560.2,11575.0,62.46526412963867,0.918968677520752
4,2,2,1,0.1,0.2,0.3,,0.7,99.45027529249828,99.93977976600138,11560.1,11617.0,74.67087249755859,1.0784106254577637
3,2,8,2,0.2,0.3,0.2,4.0,,99.45027529249828,99.63007570543702,11560.1,11581.0,78.6664379119873,1.1712799072265625
4,2,1,2,0.3,0.3,0.1,,0.3,99.45027529249828,99.98279421885752,11560.1,11622.0,56.72658843994141,0.8854448795318604
4,2,1,2,0.3,0.1,0.3,,0.5,99.45027529249828,99.68169304886442,11560.1,11587.0,57.05258522033692,0.8933086395263672
4,2,4,2,0.1,0.2,0.1,,0.5,99.44941500344116,99.85375086028904,11560.0,11607.0,59.17927703857422,0.9534671306610109
4,2,1,2,0.3,0.2,0.2,,0.3,99.44941500344116,99.8107364074329,11560.0,11602.0,59.73211479187012,0.9200868606567384
4,2,4,1,0.1,0.1,0.1,,0.7,99.44941500344116,99.91397109428767,11560.0,11614.0,59.54065246582032,0.9289662837982178
3,2,4,1,0.3,0.2,0.1,4.0,,99.44941500344116,99.61286992429456,11560.0,11579.0,62.3460090637207,0.9323890209197998
3,2,8,1,0.1,0.3,0.1,8.0,,99.44941500344116,99.69889883000688,11560.0,11589.0,61.08736305236816,0.910010576248169
4,2,1,2,0.1,0.1,0.2,,0.3,99.44855471438404,99.8365450791466,11559.9,11605.0,63.58769264221191,0.979449987411499
4,2,4,2,0.3,0.2,0.3,,0.5,99.44855471438404,99.52684101858225,11559.9,11569.0,66.62678031921386,0.9960589408874512
3,2,4,1,0.1,0.1,0.3,8.0,,99.44855471438404,99.6730901582932,11559.9,11586.0,70.45119743347168,1.0044000148773191
4,2,1,2,0.2,0.2,0.1,,0.5,99.44769442532692,99.71610461114936,11559.8,11591.0,56.79160346984863,0.8861660957336426
3,2,2,1,0.3,0.1,0.1,4.0,,99.44769442532692,99.6214728148658,11559.8,11580.0,77.97903251647949,1.084043025970459
3,2,4,2,0.2,0.3,0.2,4.0,,99.44769442532692,99.70750172057812,11559.8,11590.0,58.85294761657715,0.8824498653411865
4,2,8,2,0.3,0.3,0.1,,0.3,99.44769442532692,99.87955953200276,11559.8,11610.0,60.74705963134765,0.9300823211669922
4,2,2,2,0.1,0.2,0.2,,0.3,99.44769442532692,99.85375086028904,11559.8,11607.0,62.3716739654541,0.944056272506714
3,2,4,2,0.1,0.1,0.3,4.0,,99.4468341362698,99.71610461114936,11559.7,11591.0,75.03871955871583,1.0630247592926023
3,2,4,1,0.2,0.3,0.2,4.0,,99.4468341362698,99.6730901582932,11559.7,11586.0,65.29039649963379,0.9748175144195556
3,2,8,1,0.1,0.2,0.2,8.0,,99.44597384721268,99.68169304886442,11559.6,11587.0,58.43041915893555,0.876478910446167
3,2,4,1,0.3,0.3,0.1,4.0,,99.44597384721268,99.87095664143152,11559.6,11609.0,57.889539337158205,0.8858704566955566
3,2,8,2,0.3,0.1,0.2,4.0,,99.44597384721268,99.90536820371644,11559.6,11613.0,56.15633926391602,0.9341742992401124
4,2,2,2,0.1,0.3,0.1,,0.3,99.44597384721268,99.72470750172056,11559.6,11592.0,67.5720157623291,1.0010395050048828
3,2,1,2,0.2,0.3,0.3,4.0,,99.44511355815554,99.6730901582932,11559.5,11586.0,58.183631896972656,0.8751001358032227
3,2,1,2,0.2,0.3,0.1,4.0,,99.44511355815554,99.61286992429456,11559.5,11579.0,70.28915863037109,1.010038137435913
4,2,1,2,0.1,0.3,0.1,,0.3,99.44511355815554,99.66448726772197,11559.5,11585.0,56.264556884765625,0.8772933483123779
3,2,1,1,0.1,0.2,0.3,8.0,,99.44511355815554,99.66448726772197,11559.5,11585.0,62.08109512329101,0.9244146347045898
3,2,2,1,0.1,0.1,0.3,8.0,,99.4442532690984,99.91397109428767,11559.4,11614.0,57.94047317504883,0.8792579174041748
3,2,1,2,0.2,0.1,0.3,4.0,,99.4442532690984,99.6214728148658,11559.4,11580.0,61.52364120483399,0.9148576259613036
3,2,2,1,0.2,0.1,0.1,8.0,,99.4442532690984,99.69029593943566,11559.4,11588.0,77.90364151000976,1.10650897026062
4,2,4,2,0.3,0.2,0.2,,0.3,99.4442532690984,99.65588437715073,11559.4,11584.0,65.37489624023438,0.9854249954223632
4,2,4,2,0.2,0.3,0.2,,0.5,99.4442532690984,99.66448726772197,11559.4,11585.0,61.39146270751953,0.9446518421173096
4,2,4,2,0.1,0.2,0.3,,0.3,99.4433929800413,99.7849277357192,11559.3,11599.0,62.47542457580566,0.945915699005127
4,2,4,2,0.3,0.1,0.1,,0.5,99.4433929800413,99.6214728148658,11559.3,11580.0,79.96882934570313,1.217756748199463
3,2,2,1,0.2,0.1,0.2,8.0,,99.4433929800413,99.64728148657947,11559.3,11583.0,60.65436477661133,0.9027109146118164
3,2,2,1,0.1,0.1,0.2,8.0,,99.4433929800413,99.66448726772197,11559.3,11585.0,60.66526489257812,0.896411657333374
3,2,1,2,0.1,0.2,0.2,4.0,,99.44253269098417,99.71610461114936,11559.2,11591.0,61.90489044189453,0.9449954032897948
3,2,8,1,0.3,0.2,0.3,4.0,,99.44253269098417,99.63007570543702,11559.2,11581.0,66.75537300109863,0.9740238189697266
4,2,4,1,0.2,0.3,0.2,,0.7,99.44167240192704,99.8107364074329,11559.1,11602.0,67.38877029418946,0.9948170185089112
4,2,4,2,0.2,0.1,0.1,,0.3,99.44167240192704,99.72470750172056,11559.1,11592.0,68.25417594909668,0.9993517398834229
4,2,4,1,0.2,0.2,0.2,,0.7,99.44081211286992,99.63867859600826,11559.0,11582.0,59.6019100189209,0.93172025680542
4,2,1,4,0.1,0.1,0.3,,0.3,99.44081211286992,99.87095664143152,11559.0,11609.0,52.39797782897949,0.8429417610168457
3,2,4,2,0.1,0.1,0.2,4.0,,99.44081211286992,99.58706125258088,11559.0,11576.0,67.37310676574707,0.9834399223327636
3,2,2,1,0.1,0.2,0.1,8.0,,99.44081211286992,99.87095664143152,11559.0,11609.0,64.32120666503906,0.9400277137756348
4,2,1,1,0.3,0.2,0.2,,0.7,99.44081211286992,99.7591190640055,11559.0,11596.0,60.63424987792969,0.925715446472168
3,2,4,1,0.2,0.3,0.3,8.0,,99.44081211286992,99.71610461114936,11559.0,11591.0,61.06828842163086,0.923903465270996
3,2,1,2,0.3,0.1,0.2,4.0,,99.4399518238128,99.75051617343428,11558.9,11595.0,64.38386535644531,0.941352605819702
3,2,2,1,0.3,0.2,0.3,4.0,,99.4399518238128,99.70750172057812,11558.9,11590.0,64.15510063171386,1.013683557510376
4,2,2,2,0.2,0.3,0.3,,0.3,99.4399518238128,99.60426703372332,11558.9,11578.0,61.41837730407715,0.9417850971221924
4,2,8,2,0.2,0.2,0.2,,0.5,99.43909153475568,99.68169304886442,11558.8,11587.0,59.21949768066406,0.919600248336792
4,2,2,2,0.1,0.3,0.3,,0.3,99.43823124569856,99.85375086028904,11558.7,11607.0,58.93290214538574,0.9447119235992432
4,2,1,2,0.3,0.3,0.3,,0.3,99.43823124569856,99.8365450791466,11558.7,11605.0,61.07678375244141,0.9298608303070068
3,2,1,1,0.2,0.1,0.1,8.0,,99.43737095664144,99.93977976600138,11558.6,11617.0,61.66649322509765,0.911362648010254
3,2,4,1,0.1,0.3,0.3,8.0,,99.43737095664144,99.57845836200964,11558.6,11575.0,60.7142822265625,0.9034423828125
4,2,4,1,0.1,0.3,0.1,,0.7,99.43651066758432,99.68169304886442,11558.5,11587.0,57.22056007385254,0.90112566947937
4,2,4,1,0.2,0.1,0.1,,0.7,99.43651066758432,99.56125258086718,11558.5,11573.0,65.59280586242676,0.9840681552886964
3,2,1,1,0.1,0.1,0.2,8.0,,99.43651066758432,99.7591190640055,11558.5,11596.0,64.81629371643066,0.9493589401245116
4,2,2,2,0.1,0.3,0.3,,0.5,99.4356503785272,99.87955953200276,11558.4,11610.0,57.78817596435547,0.9048075675964355
4,2,8,1,0.1,0.3,0.2,,0.7,99.43479008947006,99.69029593943566,11558.3,11588.0,70.0430980682373,1.038140058517456
4,2,1,2,0.2,0.2,0.2,,0.5,99.43479008947006,99.81933929800412,11558.3,11603.0,70.17439308166504,1.0262508392333984
4,2,1,1,0.1,0.2,0.1,,0.7,99.43479008947006,99.75051617343428,11558.3,11595.0,57.9098461151123,0.9022574424743652
4,2,4,1,0.2,0.1,0.2,,0.7,99.43392980041294,99.65588437715073,11558.2,11584.0,59.02742729187012,0.9149479866027832
4,2,4,2,0.3,0.2,0.2,,0.5,99.4330695113558,99.69889883000688,11558.1,11589.0,68.35822296142578,1.0160300731658936
3,2,4,2,0.1,0.2,0.1,4.0,,99.4330695113558,99.57845836200964,11558.1,11575.0,66.66373672485352,0.9685935974121094
3,2,1,1,0.2,0.3,0.2,4.0,,99.4322092222987,99.61286992429456,11558.0,11579.0,61.49094696044922,0.931509256362915
4,2,2,2,0.2,0.1,0.1,,0.3,99.4322092222987,99.66448726772197,11558.0,11585.0,58.48102722167969,0.9007167816162109
3,2,8,1,0.1,0.3,0.3,8.0,,99.43134893324157,99.88816242257398,11557.9,11611.0,64.83863945007325,0.9568841457366944
3,2,8,1,0.2,0.2,0.3,8.0,,99.43134893324157,99.80213351686166,11557.9,11601.0,65.26483879089355,0.9617128372192384
4,2,8,2,0.2,0.3,0.2,,0.5,99.43134893324157,99.65588437715073,11557.9,11584.0,59.51033935546875,0.9306206703186036
3,2,2,2,0.1,0.1,0.3,8.0,,99.43134893324157,99.7333103922918,11557.9,11593.0,63.95871124267578,0.9407587051391602
3,2,8,2,0.2,0.2,0.3,4.0,,99.43134893324157,99.66448726772197,11557.9,11585.0,71.59017372131348,1.0374152660369873
4,2,1,1,0.3,0.1,0.3,,0.7,99.43134893324157,99.77632484514795,11557.9,11598.0,58.29875793457031,0.9533374309539796
4,2,2,2,0.2,0.2,0.1,,0.3,99.43048864418444,99.84514796971784,11557.8,11606.0,58.71488952636719,0.9032306671142578
3,2,1,1,0.3,0.2,0.3,4.0,,99.43048864418444,99.71610461114936,11557.8,11591.0,61.97307510375977,0.9252190589904784
4,2,4,2,0.1,0.1,0.1,,0.5,99.43048864418444,99.72470750172056,11557.8,11592.0,61.58483543395996,0.9425432682037354
4,2,8,2,0.2,0.3,0.3,,0.3,99.43048864418444,99.63007570543702,11557.8,11581.0,63.53528594970703,0.965956211090088
4,2,1,2,0.3,0.3,0.2,,0.3,99.42962835512732,99.8623537508603,11557.7,11608.0,67.92270202636719,1.0245883464813232
3,2,1,1,0.3,0.1,0.3,4.0,,99.4287680660702,99.87955953200276,11557.6,11610.0,64.46494789123535,0.9793634414672852
4,2,1,2,0.2,0.2,0.3,,0.3,99.4287680660702,99.85375086028904,11557.6,11607.0,70.58449935913086,1.0551161766052246
3,2,8,1,0.1,0.3,0.3,4.0,,99.4287680660702,99.85375086028904,11557.6,11607.0,67.90101737976075,0.984473705291748
4,2,4,2,0.1,0.3,0.3,,0.3,99.42790777701308,99.79353062629043,11557.5,11600.0,58.69490814208984,0.9132344722747804
4,2,8,2,0.1,0.1,0.2,,0.5,99.42790777701308,99.64728148657947,11557.5,11583.0,59.96814956665039,0.9434146881103516
4,2,2,2,0.3,0.1,0.1,,0.5,99.42704748795596,99.9483826565726,11557.4,11618.0,60.08278427124024,0.9196610450744628
4,2,8,2,0.2,0.2,0.3,,0.5,99.42704748795596,99.82794218857536,11557.4,11604.0,77.10182075500488,1.0921871662139893
3,2,1,2,0.2,0.3,0.2,4.0,,99.42618719889884,99.92257398485891,11557.3,11615.0,62.836517333984375,0.9434401988983154
3,2,4,2,0.3,0.3,0.1,4.0,,99.42618719889884,99.82794218857536,11557.3,11604.0,63.75229377746582,0.942852020263672
3,2,4,1,0.1,0.2,0.3,8.0,,99.42618719889884,99.69029593943566,11557.3,11588.0,63.08124542236328,0.9473493099212646
4,2,4,2,0.2,0.2,0.1,,0.5,99.4253269098417,99.66448726772197,11557.2,11585.0,63.6172737121582,0.9557888507843018
4,2,8,1,0.2,0.1,0.2,,0.7,99.4253269098417,99.72470750172056,11557.2,11592.0,71.10098648071289,1.0378386974334717
4,2,4,2,0.2,0.2,0.2,,0.5,99.4253269098417,99.72470750172056,11557.2,11592.0,59.93002586364746,0.938509464263916
4,2,2,1,0.1,0.1,0.3,,0.7,99.4244666207846,99.79353062629043,11557.1,11600.0,61.38531761169433,0.946220636367798
3,2,2,1,0.3,0.3,0.3,4.0,,99.4244666207846,99.7591190640055,11557.1,11596.0,63.954915618896486,0.9367260932922364
3,2,1,2,0.1,0.1,0.2,4.0,,99.4244666207846,99.82794218857536,11557.1,11604.0,64.24683494567871,0.9416418075561525
4,2,2,1,0.1,0.3,0.2,,0.7,99.4244666207846,99.8365450791466,11557.1,11605.0,57.25488357543945,0.9179201126098632
4,2,8,2,0.2,0.3,0.1,,0.3,99.42360633172746,99.69029593943566,11557.0,11588.0,62.05612831115722,0.947413444519043
3,2,8,2,0.2,0.1,0.3,4.0,,99.42360633172746,99.7591190640055,11557.0,11596.0,58.26717987060547,0.9633994102478028
4,2,4,1,0.2,0.2,0.3,,0.7,99.42360633172746,99.77632484514795,11557.0,11598.0,71.36766777038574,1.0559322834014893
3,2,8,2,0.2,0.2,0.1,4.0,,99.42360633172746,99.75051617343428,11557.0,11595.0,66.55372505187988,0.986499547958374
3,2,8,1,0.3,0.2,0.2,4.0,,99.42274604267034,99.57845836200964,11556.9,11575.0,64.63477478027343,0.9472813606262208
3,2,1,1,0.3,0.3,0.2,4.0,,99.42274604267034,99.64728148657947,11556.9,11583.0,57.01646766662598,0.8669106960296631
4,2,1,1,0.2,0.2,0.1,,0.7,99.42274604267034,99.87955953200276,11556.9,11610.0,67.18306579589844,1.0476303100585938
4,2,2,2,0.3,0.2,0.1,,0.5,99.4218857536132,99.61286992429456,11556.8,11579.0,65.46273231506348,0.970972776412964
4,2,1,2,0.1,0.2,0.3,,0.5,99.4218857536132,99.7591190640055,11556.8,11596.0,63.08957099914551,0.9645841121673584
3,2,8,1,0.1,0.1,0.2,8.0,,99.42016517549897,99.52684101858225,11556.6,11569.0,61.90854415893555,0.9165101051330566
4,2,4,4,0.2,0.1,0.2,,0.3,99.42016517549897,99.69889883000688,11556.6,11589.0,50.73968658447266,0.8859765529632568
3,2,8,2,0.1,0.2,0.3,4.0,,99.42016517549897,99.77632484514795,11556.6,11598.0,61.73070068359375,0.9457383155822754
3,2,8,2,0.2,0.1,0.1,4.0,,99.42016517549897,99.70750172057812,11556.6,11590.0,63.76740074157715,0.9451797008514404
3,2,4,2,0.2,0.2,0.3,4.0,,99.41930488644184,99.72470750172056,11556.5,11592.0,63.245452880859375,0.9431931972503662
3,2,2,2,0.3,0.2,0.1,4.0,,99.41930488644184,99.69889883000688,11556.5,11589.0,60.540662384033205,0.9080767631530762
3,2,2,2,0.2,0.1,0.1,4.0,,99.41930488644184,99.58706125258088,11556.5,11576.0,61.71747817993164,0.9299113750457764
3,2,8,2,0.1,0.3,0.3,4.0,,99.41844459738472,99.61286992429456,11556.4,11579.0,63.49729919433594,0.934805393218994
3,2,8,1,0.1,0.3,0.2,8.0,,99.4175843083276,99.90536820371644,11556.3,11613.0,68.20646629333496,0.9774904251098632
4,2,8,2,0.1,0.2,0.2,,0.5,99.4175843083276,99.58706125258088,11556.3,11576.0,60.69111137390136,0.9470820426940918
3,2,8,1,0.2,0.2,0.2,8.0,,99.4175843083276,99.72470750172056,11556.3,11592.0,75.98937911987305,1.0548579692840576
3,2,1,2,0.3,0.1,0.3,4.0,,99.4175843083276,99.89676531314522,11556.3,11612.0,63.0545150756836,0.9406158924102784
4,2,1,2,0.3,0.2,0.1,,0.3,99.41672401927048,99.5698554714384,11556.2,11574.0,58.88694686889649,0.9085133075714112
4,2,8,1,0.2,0.2,0.1,,0.7,99.41672401927048,99.63007570543702,11556.2,11581.0,68.35792541503906,1.0193965435028076
4,2,2,2,0.3,0.2,0.3,,0.5,99.41586373021336,99.59566414315208,11556.1,11577.0,60.728460693359374,0.9309561252593994
4,2,2,4,0.1,0.2,0.1,,0.3,99.41586373021336,99.6214728148658,11556.1,11580.0,59.69713630676269,0.9084470272064208
3,2,8,2,0.3,0.1,0.1,4.0,,99.41586373021336,99.77632484514795,11556.1,11598.0,73.07654724121093,1.083305597305298
4,2,8,2,0.3,0.1,0.3,,0.3,99.41586373021336,99.84514796971784,11556.1,11606.0,62.89762306213379,0.9869828224182128
4,2,1,1,0.2,0.3,0.2,,0.7,99.41500344115624,99.54404679972473,11556.0,11571.0,69.03116149902344,1.011796474456787
4,2,2,2,0.1,0.2,0.2,,0.7,99.4141431520991,99.6214728148658,11555.9,11580.0,63.97264709472656,0.971588134765625
4,2,2,2,0.3,0.1,0.3,,0.5,99.413282863042,99.56125258086718,11555.8,11573.0,64.32187271118164,0.9616875648498536
3,2,4,1,0.2,0.1,0.2,8.0,,99.413282863042,99.92257398485891,11555.8,11615.0,67.61914939880371,0.979483127593994
4,2,1,2,0.2,0.2,0.1,,0.3,99.413282863042,99.95698554714384,11555.8,11619.0,59.87038078308105,0.9226477146148682
4,2,4,2,0.3,0.3,0.1,,0.5,99.41242257398486,99.69029593943566,11555.7,11588.0,67.04218864440918,1.0158641338348389
3,2,8,1,0.3,0.3,0.1,4.0,,99.41242257398486,99.84514796971784,11555.7,11606.0,64.2351577758789,0.9354636669158936
4,2,8,2,0.3,0.1,0.1,,0.3,99.41242257398486,99.75051617343428,11555.7,11595.0,64.19578247070312,0.970240831375122
4,2,1,1,0.1,0.3,0.3,,0.7,99.41242257398486,99.99139710942876,11555.7,11623.0,59.81114463806152,0.9157662391662598
3,2,8,1,0.2,0.3,0.3,8.0,,99.41242257398486,99.75051617343428,11555.7,11595.0,61.06447334289551,0.9157209396362304
3,2,4,1,0.1,0.3,0.1,8.0,,99.41156228492774,99.76772195457674,11555.6,11597.0,72.05221672058106,1.0232465267181396
4,2,1,2,0.2,0.1,0.3,,0.3,99.41156228492774,99.57845836200964,11555.6,11575.0,60.21813163757325,0.9729418754577636
4,2,1,1,0.2,0.3,0.1,,0.7,99.4107019958706,99.75051617343428,11555.5,11595.0,59.32982711791992,0.9178853034973145
4,2,2,2,0.3,0.3,0.2,,0.3,99.4107019958706,99.74191328286304,11555.5,11594.0,63.37505340576172,0.9556512832641602
4,2,4,1,0.3,0.1,0.2,,0.7,99.4107019958706,99.76772195457674,11555.5,11597.0,68.60080604553222,1.0033273696899414
3,2,8,1,0.3,0.1,0.1,4.0,,99.4098417068135,99.70750172057812,11555.4,11590.0,68.74151649475098,0.98274827003479
4,2,1,1,0.2,0.2,0.3,,0.7,99.4098417068135,99.71610461114936,11555.4,11591.0,60.54722900390625,0.9903912544250488
4,2,2,4,0.2,0.1,0.3,,0.3,99.4098417068135,99.5698554714384,11555.4,11574.0,51.7607837677002,0.8889060020446777
3,2,2,1,0.3,0.1,0.2,4.0,,99.40898141775637,99.72470750172056,11555.3,11592.0,62.29762191772461,0.9233880043029784
3,2,4,1,0.2,0.2,0.2,8.0,,99.40898141775637,99.59566414315208,11555.3,11577.0,58.78886413574219,0.8897275924682617
4,2,4,1,0.1,0.1,0.2,,0.7,99.40812112869924,99.7591190640055,11555.2,11596.0,58.28116455078125,0.9043128490447998
4,2,1,1,0.1,0.3,0.2,,0.7,99.40812112869924,99.65588437715073,11555.2,11584.0,59.020504760742185,0.906301736831665
4,2,8,2,0.2,0.1,0.1,,0.5,99.40812112869924,99.61286992429456,11555.2,11579.0,62.6087459564209,0.942357301712036
3,2,1,1,0.1,0.3,0.3,8.0,,99.40812112869924,99.57845836200964,11555.2,11575.0,62.084377670288085,0.926039457321167
4,2,4,1,0.1,0.2,0.3,,0.7,99.40726083964212,99.66448726772197,11555.1,11585.0,66.9603775024414,0.994081735610962
